Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,1960 [1960],1970 [1970],1980 [1980],1990 [1990],2000 [2000]
Argentina,ARG,Male,MAL,Cuba,CUB,212,196,114,75,133
Argentina,ARG,Male,MAL,Dominica,DMA,1,0,0,0,0
Argentina,ARG,Male,MAL,Dominican Republic,DOM,56,432,835,1295,1825
Argentina,ARG,Male,MAL,Ecuador,ECU,319,577,871,963,1249
Argentina,ARG,Male,MAL,El Salvador,SLV,40,67,77,82,99
Argentina,ARG,Male,MAL,Falkland Islands (Malvinas),FLK,0,0,3,12,20
Argentina,ARG,Male,MAL,French Guiana,GUF,1,6,11,25,34
Argentina,ARG,Male,MAL,Grenada,GRD,1,0,0,2,3
Argentina,ARG,Male,MAL,Guadeloupe,GLP,0,0,2,3,3
Argentina,ARG,Male,MAL,Guatemala,GTM,99,158,172,154,191
Argentina,ARG,Male,MAL,Guyana,GUY,206,118,11,10,23
Argentina,ARG,Male,MAL,Haiti,HTI,0,2,3,4,5
Argentina,ARG,Male,MAL,Honduras,HND,43,18,22,49,77
Argentina,ARG,Male,MAL,Jamaica,JAM,0,1,5,0,15
Argentina,ARG,Male,MAL,Martinique,MTQ,0,2,2,3,3
Argentina,ARG,Male,MAL,Mexico,MEX,1276,837,3013,2198,3308
Argentina,ARG,Male,MAL,Montserrat,MSR,0,0,0,0,0
Argentina,ARG,Male,MAL,Netherlands Antilles,ANT,18,14,11,39,18
Argentina,ARG,Male,MAL,Nicaragua,NIC,42,69,76,81,97
Argentina,ARG,Male,MAL,Panama,PAN,119,193,282,349,427
Argentina,ARG,Male,MAL,Paraguay,PRY,14479,11884,18516,23481,32431
Argentina,ARG,Male,MAL,Peru,PER,1270,1816,2245,1914,1475
Argentina,ARG,Male,MAL,Puerto Rico,PRI,67,194,273,579,129
Argentina,ARG,Male,MAL,St. Kitts and Nevis,KNA,0,0,0,2,0
Argentina,ARG,Male,MAL,St. Lucia,LCA,1,0,0,2,1
Argentina,ARG,Male,MAL,St. Vincent and the Grenadines,VCT,0,0,0,1,2
Argentina,ARG,Male,MAL,Suriname,SUR,225,146,93,123,157
Argentina,ARG,Male,MAL,Trinidad and Tobago,TTO,29,22,23,18,10
Argentina,ARG,Male,MAL,Turks and Caicos Islands,TCA,0,0,0,0,1
Argentina,ARG,Male,MAL,Uruguay,URY,13215,0,6911,7988,11385
Argentina,ARG,Male,MAL,"Venezuela, RB",VEN,2461,2316,5410,5012,4612
Argentina,ARG,Male,MAL,Virgin Islands (U.S.),VIR,0,0,0,4,4
Argentina,ARG,Male,MAL,"Virgin Islands, British",VGB,0,0,0,0,0
Argentina,ARG,Total,TOT,Anguilla,AIA,0,0,0,1,2
Argentina,ARG,Total,TOT,Antigua and Barbuda,ATG,3,4,3,2,6
Argentina,ARG,Total,TOT,Argentina,ARG,0,0,0,0,0
Argentina,ARG,Total,TOT,Aruba,ABW,8,8,8,53,123
Argentina,ARG,Total,TOT,"Bahamas, The",BHS,0,25,18,8,9
Argentina,ARG,Total,TOT,Barbados,BRB,8,20,34,13,15
Argentina,ARG,Total,TOT,Belize,BLZ,5,7,8,0,4
Argentina,ARG,Total,TOT,Bolivia,BOL,4113,9976,14647,17463,27612
Argentina,ARG,Total,TOT,Brazil,BRA,17814,17026,26427,28161,27553
Argentina,ARG,Total,TOT,Cayman Islands,CYM,0,0,1,6,14
Argentina,ARG,Total,TOT,Chile,CHL,11966,12739,18862,32548,45713
Argentina,ARG,Total,TOT,Colombia,COL,943,1418,1730,2142,2654
Argentina,ARG,Total,TOT,Costa Rica,CRI,146,203,429,656,1103
Argentina,ARG,Total,TOT,Cuba,CUB,397,360,206,132,181
Argentina,ARG,Total,TOT,Dominica,DMA,2,1,0,0,0
Argentina,ARG,Total,TOT,Dominican Republic,DOM,90,809,1502,2291,3221
Argentina,ARG,Total,TOT,Ecuador,ECU,540,1004,1563,1661,2183
Argentina,ARG,Total,TOT,El Salvador,SLV,109,118,135,146,163
Argentina,ARG,Total,TOT,Falkland Islands (Malvinas),FLK,2,2,7,29,35
Argentina,ARG,Total,TOT,French Guiana,GUF,3,10,20,45,69
Argentina,ARG,Total,TOT,Grenada,GRD,3,1,0,3,6
Argentina,ARG,Total,TOT,Guadeloupe,GLP,0,2,3,7,6
Argentina,ARG,Total,TOT,Guatemala,GTM,203,267,320,275,345
Argentina,ARG,Total,TOT,Guyana,GUY,353,205,20,17,40
Argentina,ARG,Total,TOT,Haiti,HTI,0,4,5,6,9
Argentina,ARG,Total,TOT,Honduras,HND,68,31,40,86,139
Argentina,ARG,Total,TOT,Jamaica,JAM,0,3,10,0,28
Argentina,ARG,Total,TOT,Martinique,MTQ,0,4,3,7,8
Argentina,ARG,Total,TOT,Mexico,MEX,2480,1638,6004,4417,6564
Argentina,ARG,Total,TOT,Montserrat,MSR,0,0,0,2,0
Argentina,ARG,Total,TOT,Netherlands Antilles,ANT,31,27,24,102,48
Argentina,ARG,Total,TOT,Nicaragua,NIC,70,118,133,142,170
Argentina,ARG,Total,TOT,Panama,PAN,242,456,551,615,811
Argentina,ARG,Total,TOT,Paraguay,PRY,27512,24563,37611,47261,64284
Argentina,ARG,Total,TOT,Peru,PER,2643,3877,4861,4386,3586
Argentina,ARG,Total,TOT,Puerto Rico,PRI,133,392,563,1252,281
Argentina,ARG,Total,TOT,St. Kitts and Nevis,KNA,0,0,0,3,0
Argentina,ARG,Total,TOT,St. Lucia,LCA,2,1,0,5,3
Argentina,ARG,Total,TOT,St. Vincent and the Grenadines,VCT,0,0,0,2,3
Argentina,ARG,Total,TOT,Suriname,SUR,415,275,180,243,324
Argentina,ARG,Total,TOT,Trinidad and Tobago,TTO,50,40,46,37,21
Argentina,ARG,Total,TOT,Turks and Caicos Islands,TCA,0,0,0,2,2
Argentina,ARG,Total,TOT,Uruguay,URY,27775,23013,16613,18724,25146
Argentina,ARG,Total,TOT,"Venezuela, RB",VEN,4240,3827,10340,9580,8733
Argentina,ARG,Total,TOT,Virgin Islands (U.S.),VIR,0,0,0,9,8
Argentina,ARG,Total,TOT,"Virgin Islands, British",VGB,0,0,0,0,0
Aruba,ABW,Female,FEM,Anguilla,AIA,2,2,3,5,9
Aruba,ABW,Female,FEM,Antigua and Barbuda,ATG,0,1,3,5,1
Aruba,ABW,Female,FEM,Argentina,ARG,1,0,0,1,0
Aruba,ABW,Female,FEM,Aruba,ABW,0,0,0,0,0
Aruba,ABW,Female,FEM,"Bahamas, The",BHS,8,3,1,2,3
Aruba,ABW,Female,FEM,Barbados,BRB,10,7,5,7,8
Aruba,ABW,Female,FEM,Belize,BLZ,0,0,0,0,0
Aruba,ABW,Female,FEM,Bolivia,BOL,0,0,0,0,4
Aruba,ABW,Female,FEM,Brazil,BRA,0,0,0,2,0
Aruba,ABW,Female,FEM,Cayman Islands,CYM,0,0,0,0,16
Aruba,ABW,Female,FEM,Chile,CHL,0,0,0,13,2
Aruba,ABW,Female,FEM,Colombia,COL,0,11,20,31,114
Aruba,ABW,Female,FEM,Costa Rica,CRI,0,0,0,3,8
Aruba,ABW,Female,FEM,Cuba,CUB,28,25,15,9,9
Aruba,ABW,Female,FEM,Dominica,DMA,3,2,2,12,17
Aruba,ABW,Female,FEM,Dominican Republic,DOM,80,117,135,163,201
Aruba,ABW,Female,FEM,Ecuador,ECU,0,0,0,0,0
Aruba,ABW,Female,FEM,El Salvador,SLV,0,0,0,0,0
Aruba,ABW,Female,FEM,Falkland Islands (Malvinas),FLK,0,0,0,0,0
Aruba,ABW,Female,FEM,French Guiana,GUF,0,0,0,0,0
Aruba,ABW,Female,FEM,Grenada,GRD,3,2,0,4,8
Aruba,ABW,Female,FEM,Guadeloupe,GLP,1,2,4,10,9
Aruba,ABW,Female,FEM,Guatemala,GTM,0,0,0,0,0
Aruba,ABW,Female,FEM,Guyana,GUY,0,0,0,0,0
Aruba,ABW,Female,FEM,Haiti,HTI,2,3,4,5,7
Aruba,ABW,Female,FEM,Honduras,HND,0,0,0,0,0
Aruba,ABW,Female,FEM,Jamaica,JAM,25,3,11,0,39
Aruba,ABW,Female,FEM,Martinique,MTQ,3,4,13,10,13
Aruba,ABW,Female,FEM,Mexico,MEX,0,0,0,0,3
Aruba,ABW,Female,FEM,Montserrat,MSR,0,0,0,3,0
Aruba,ABW,Female,FEM,Netherlands Antilles,ANT,39,37,35,2142,1886
Aruba,ABW,Female,FEM,Nicaragua,NIC,0,0,0,0,0
Aruba,ABW,Female,FEM,Panama,PAN,0,0,0,0,3
Aruba,ABW,Female,FEM,Paraguay,PRY,0,0,0,0,0
Aruba,ABW,Female,FEM,Peru,PER,1,0,0,0,0
Aruba,ABW,Female,FEM,Puerto Rico,PRI,8,25,37,17,356
Aruba,ABW,Female,FEM,St. Kitts and Nevis,KNA,1,0,0,4,0
Aruba,ABW,Female,FEM,St. Lucia,LCA,3,2,2,6,9
Aruba,ABW,Female,FEM,St. Vincent and the Grenadines,VCT,4,4,4,4,6
Aruba,ABW,Female,FEM,Suriname,SUR,0,0,0,0,0
Aruba,ABW,Female,FEM,Trinidad and Tobago,TTO,47,31,23,16,25
Aruba,ABW,Female,FEM,Turks and Caicos Islands,TCA,0,2,5,3,3
Aruba,ABW,Female,FEM,Uruguay,URY,1,1,0,0,0
Aruba,ABW,Female,FEM,"Venezuela, RB",VEN,0,0,0,0,242
Aruba,ABW,Female,FEM,Virgin Islands (U.S.),VIR,6,76,16,124,58
Aruba,ABW,Female,FEM,"Virgin Islands, British",VGB,0,1,2,5,6
Aruba,ABW,Male,MAL,Anguilla,AIA,1,2,3,5,8
Aruba,ABW,Male,MAL,Antigua and Barbuda,ATG,0,1,2,2,0
Aruba,ABW,Male,MAL,Argentina,ARG,2,1,0,0,0
Aruba,ABW,Male,MAL,Aruba,ABW,0,0,0,0,0
Aruba,ABW,Male,MAL,"Bahamas, The",BHS,9,4,2,4,5
Aruba,ABW,Male,MAL,Barbados,BRB,9,6,3,5,5
Aruba,ABW,Male,MAL,Belize,BLZ,0,0,0,0,0
Aruba,ABW,Male,MAL,Bolivia,BOL,0,0,0,0,0
Aruba,ABW,Male,MAL,Brazil,BRA,0,0,0,2,0
Aruba,ABW,Male,MAL,Cayman Islands,CYM,0,0,0,0,16
Aruba,ABW,Male,MAL,Chile,CHL,0,0,0,12,2
Aruba,ABW,Male,MAL,Colombia,COL,1,12,23,36,131
Aruba,ABW,Male,MAL,Costa Rica,CRI,0,0,0,6,17
Aruba,ABW,Male,MAL,Cuba,CUB,51,47,26,16,23
Aruba,ABW,Male,MAL,Dominica,DMA,3,2,2,8,12
Aruba,ABW,Male,MAL,Dominican Republic,DOM,132,141,156,176,201
Aruba,ABW,Male,MAL,Ecuador,ECU,0,0,0,0,0
Aruba,ABW,Male,MAL,El Salvador,SLV,0,0,0,0,0
Aruba,ABW,Male,MAL,Falkland Islands (Malvinas),FLK,0,0,0,0,0
Aruba,ABW,Male,MAL,French Guiana,GUF,0,0,0,0,0
Aruba,ABW,Male,MAL,Grenada,GRD,3,2,0,4,7
Aruba,ABW,Male,MAL,Guadeloupe,GLP,1,2,4,9,8
Aruba,ABW,Male,MAL,Guatemala,GTM,0,0,0,0,0
Aruba,ABW,Male,MAL,Guyana,GUY,0,0,0,0,0
Aruba,ABW,Male,MAL,Haiti,HTI,2,5,7,10,13
Aruba,ABW,Male,MAL,Honduras,HND,0,0,0,0,0
Aruba,ABW,Male,MAL,Jamaica,JAM,23,3,11,0,35
Aruba,ABW,Male,MAL,Martinique,MTQ,2,5,13,9,10
Aruba,ABW,Male,MAL,Mexico,MEX,1,0,0,0,5
Aruba,ABW,Male,MAL,Montserrat,MSR,0,0,0,6,0
Aruba,ABW,Male,MAL,Netherlands Antilles,ANT,31,25,19,1764,1431
Aruba,ABW,Male,MAL,Nicaragua,NIC,0,0,0,0,0
Aruba,ABW,Male,MAL,Panama,PAN,0,0,0,0,3
Aruba,ABW,Male,MAL,Paraguay,PRY,0,0,0,0,0
Aruba,ABW,Male,MAL,Peru,PER,1,0,0,0,0
Aruba,ABW,Male,MAL,Puerto Rico,PRI,8,24,34,15,302
Aruba,ABW,Male,MAL,St. Kitts and Nevis,KNA,1,0,0,4,0
Aruba,ABW,Male,MAL,St. Lucia,LCA,3,2,2,6,7
Aruba,ABW,Male,MAL,St. Vincent and the Grenadines,VCT,4,4,3,4,6
Aruba,ABW,Male,MAL,Suriname,SUR,0,0,0,0,0
Aruba,ABW,Male,MAL,Trinidad and Tobago,TTO,69,39,23,14,24
Aruba,ABW,Male,MAL,Turks and Caicos Islands,TCA,0,2,5,2,2
Aruba,ABW,Male,MAL,Uruguay,URY,0,0,0,0,0
Aruba,ABW,Male,MAL,"Venezuela, RB",VEN,0,0,0,0,173
Aruba,ABW,Male,MAL,Virgin Islands (U.S.),VIR,6,91,14,111,48
Aruba,ABW,Male,MAL,"Virgin Islands, British",VGB,0,2,2,5,6
Aruba,ABW,Total,TOT,Anguilla,AIA,3,4,7,10,17
Aruba,ABW,Total,TOT,Antigua and Barbuda,ATG,2,2,4,7,2
Aruba,ABW,Total,TOT,Argentina,ARG,4,2,0,1,0
Aruba,ABW,Total,TOT,Aruba,ABW,0,0,0,0,0
Aruba,ABW,Total,TOT,"Bahamas, The",BHS,16,7,4,7,7
Aruba,ABW,Total,TOT,Barbados,BRB,18,12,8,11,13
Aruba,ABW,Total,TOT,Belize,BLZ,0,0,0,0,0
Aruba,ABW,Total,TOT,Bolivia,BOL,0,0,0,0,4
Aruba,ABW,Total,TOT,Brazil,BRA,0,0,0,4,0
Aruba,ABW,Total,TOT,Cayman Islands,CYM,0,0,0,0,33
Aruba,ABW,Total,TOT,Chile,CHL,0,0,1,25,4
Aruba,ABW,Total,TOT,Colombia,COL,2,23,44,68,246
Aruba,ABW,Total,TOT,Costa Rica,CRI,0,0,0,9,25
Aruba,ABW,Total,TOT,Cuba,CUB,80,72,40,25,32
Aruba,ABW,Total,TOT,Dominica,DMA,6,5,4,20,29
Aruba,ABW,Total,TOT,Dominican Republic,DOM,212,258,291,340,402
Aruba,ABW,Total,TOT,Ecuador,ECU,0,0,0,0,0
Aruba,ABW,Total,TOT,El Salvador,SLV,0,0,0,0,0
Aruba,ABW,Total,TOT,Falkland Islands (Malvinas),FLK,0,0,0,0,0
Aruba,ABW,Total,TOT,French Guiana,GUF,0,0,0,0,0
Aruba,ABW,Total,TOT,Grenada,GRD,7,4,1,8,14
Aruba,ABW,Total,TOT,Guadeloupe,GLP,2,4,8,19,17
Aruba,ABW,Total,TOT,Guatemala,GTM,0,0,0,0,0
Aruba,ABW,Total,TOT,Guyana,GUY,0,1,1,0,0
Aruba,ABW,Total,TOT,Haiti,HTI,4,9,11,15,20
Aruba,ABW,Total,TOT,Honduras,HND,0,0,0,0,0
Aruba,ABW,Total,TOT,Jamaica,JAM,48,6,22,0,74
Aruba,ABW,Total,TOT,Martinique,MTQ,5,9,26,20,24
Aruba,ABW,Total,TOT,Mexico,MEX,2,0,0,0,9
Aruba,ABW,Total,TOT,Montserrat,MSR,0,0,0,9,0
Aruba,ABW,Total,TOT,Netherlands Antilles,ANT,70,62,54,3906,3317
Aruba,ABW,Total,TOT,Nicaragua,NIC,0,0,0,0,0
Aruba,ABW,Total,TOT,Panama,PAN,0,0,0,2,6
Aruba,ABW,Total,TOT,Paraguay,PRY,0,0,0,0,0
Aruba,ABW,Total,TOT,Peru,PER,3,1,0,0,0
Aruba,ABW,Total,TOT,Puerto Rico,PRI,17,49,71,32,658
Aruba,ABW,Total,TOT,St. Kitts and Nevis,KNA,2,2,2,8,0
Aruba,ABW,Total,TOT,St. Lucia,LCA,6,4,3,12,16
Aruba,ABW,Total,TOT,St. Vincent and the Grenadines,VCT,8,8,7,8,12
Aruba,ABW,Total,TOT,Suriname,SUR,0,0,0,0,0
Aruba,ABW,Total,TOT,Trinidad and Tobago,TTO,116,69,46,30,48
Aruba,ABW,Total,TOT,Turks and Caicos Islands,TCA,1,4,9,5,5
Aruba,ABW,Total,TOT,Uruguay,URY,2,1,1,1,2
Aruba,ABW,Total,TOT,"Venezuela, RB",VEN,0,1,0,0,416
Aruba,ABW,Total,TOT,Virgin Islands (U.S.),VIR,12,167,30,235,106
Aruba,ABW,Total,TOT,"Virgin Islands, British",VGB,0,3,4,11,12
"Bahamas, The",BHS,Female,FEM,Anguilla,AIA,0,1,2,3,5
"Bahamas, The",BHS,Female,FEM,Antigua and Barbuda,ATG,0,0,2,3,0
"Bahamas, The",BHS,Female,FEM,Argentina,ARG,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,Aruba,ABW,5,5,4,2,2
"Bahamas, The",BHS,Female,FEM,"Bahamas, The",BHS,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,Barbados,BRB,19,10,3,31,36
"Bahamas, The",BHS,Female,FEM,Belize,BLZ,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,Bolivia,BOL,0,0,0,2,0
"Bahamas, The",BHS,Female,FEM,Brazil,BRA,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,Cayman Islands,CYM,4,7,26,39,4
"Bahamas, The",BHS,Female,FEM,Chile,CHL,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,Colombia,COL,0,0,1,2,3
"Bahamas, The",BHS,Female,FEM,Costa Rica,CRI,0,0,2,2,2
"Bahamas, The",BHS,Female,FEM,Cuba,CUB,8,7,4,3,2
"Bahamas, The",BHS,Female,FEM,Dominica,DMA,3,2,0,3,5
"Bahamas, The",BHS,Female,FEM,Dominican Republic,DOM,56,64,60,61,66
"Bahamas, The",BHS,Female,FEM,Ecuador,ECU,0,0,0,0,7
"Bahamas, The",BHS,Female,FEM,El Salvador,SLV,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,Falkland Islands (Malvinas),FLK,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,French Guiana,GUF,0,0,1,3,5
"Bahamas, The",BHS,Female,FEM,Grenada,GRD,8,4,0,9,17
"Bahamas, The",BHS,Female,FEM,Guadeloupe,GLP,2,3,6,14,13
"Bahamas, The",BHS,Female,FEM,Guatemala,GTM,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,Guyana,GUY,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,Haiti,HTI,0,163,196,249,327
"Bahamas, The",BHS,Female,FEM,Honduras,HND,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,Jamaica,JAM,7,4,3,3,11
"Bahamas, The",BHS,Female,FEM,Martinique,MTQ,0,0,4,0,0
"Bahamas, The",BHS,Female,FEM,Mexico,MEX,2,3,0,0,10
"Bahamas, The",BHS,Female,FEM,Montserrat,MSR,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,Netherlands Antilles,ANT,11,10,9,12,76
"Bahamas, The",BHS,Female,FEM,Nicaragua,NIC,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,Panama,PAN,7,12,9,5,18
"Bahamas, The",BHS,Female,FEM,Paraguay,PRY,0,0,0,0,1
"Bahamas, The",BHS,Female,FEM,Peru,PER,0,0,0,6,5
"Bahamas, The",BHS,Female,FEM,Puerto Rico,PRI,2,7,10,4,97
"Bahamas, The",BHS,Female,FEM,St. Kitts and Nevis,KNA,0,0,0,1,1
"Bahamas, The",BHS,Female,FEM,St. Lucia,LCA,3,2,1,3,6
"Bahamas, The",BHS,Female,FEM,St. Vincent and the Grenadines,VCT,0,0,0,1,2
"Bahamas, The",BHS,Female,FEM,Suriname,SUR,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,Trinidad and Tobago,TTO,157,71,6,4,7
"Bahamas, The",BHS,Female,FEM,Turks and Caicos Islands,TCA,1,3,8,452,501
"Bahamas, The",BHS,Female,FEM,Uruguay,URY,0,0,0,0,0
"Bahamas, The",BHS,Female,FEM,"Venezuela, RB",VEN,0,0,0,0,3
"Bahamas, The",BHS,Female,FEM,Virgin Islands (U.S.),VIR,2,22,4,7,15
"Bahamas, The",BHS,Female,FEM,"Virgin Islands, British",VGB,0,0,0,9,10
"Bahamas, The",BHS,Male,MAL,Anguilla,AIA,0,0,1,3,4
"Bahamas, The",BHS,Male,MAL,Antigua and Barbuda,ATG,0,0,1,2,0
"Bahamas, The",BHS,Male,MAL,Argentina,ARG,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,Aruba,ABW,2,2,2,1,2
"Bahamas, The",BHS,Male,MAL,"Bahamas, The",BHS,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,Barbados,BRB,11,6,2,26,29
"Bahamas, The",BHS,Male,MAL,Belize,BLZ,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,Bolivia,BOL,0,0,0,4,0
"Bahamas, The",BHS,Male,MAL,Brazil,BRA,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,Cayman Islands,CYM,5,8,27,41,5
"Bahamas, The",BHS,Male,MAL,Chile,CHL,0,0,0,1,0
"Bahamas, The",BHS,Male,MAL,Colombia,COL,0,0,2,3,5
"Bahamas, The",BHS,Male,MAL,Costa Rica,CRI,0,0,3,4,7
"Bahamas, The",BHS,Male,MAL,Cuba,CUB,14,13,7,4,6
"Bahamas, The",BHS,Male,MAL,Dominica,DMA,3,2,0,2,3
"Bahamas, The",BHS,Male,MAL,Dominican Republic,DOM,154,125,98,73,45
"Bahamas, The",BHS,Male,MAL,Ecuador,ECU,0,0,0,0,9
"Bahamas, The",BHS,Male,MAL,El Salvador,SLV,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,Falkland Islands (Malvinas),FLK,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,French Guiana,GUF,0,0,2,4,5
"Bahamas, The",BHS,Male,MAL,Grenada,GRD,7,4,0,8,15
"Bahamas, The",BHS,Male,MAL,Guadeloupe,GLP,2,2,6,13,11
"Bahamas, The",BHS,Male,MAL,Guatemala,GTM,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,Guyana,GUY,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,Haiti,HTI,0,210,277,390,538
"Bahamas, The",BHS,Male,MAL,Honduras,HND,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,Jamaica,JAM,6,5,3,3,10
"Bahamas, The",BHS,Male,MAL,Martinique,MTQ,0,0,3,0,0
"Bahamas, The",BHS,Male,MAL,Mexico,MEX,3,3,0,0,4
"Bahamas, The",BHS,Male,MAL,Montserrat,MSR,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,Netherlands Antilles,ANT,8,7,5,9,69
"Bahamas, The",BHS,Male,MAL,Nicaragua,NIC,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,Panama,PAN,51,15,3,7,17
"Bahamas, The",BHS,Male,MAL,Paraguay,PRY,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,Peru,PER,0,0,0,3,2
"Bahamas, The",BHS,Male,MAL,Puerto Rico,PRI,2,6,9,4,83
"Bahamas, The",BHS,Male,MAL,St. Kitts and Nevis,KNA,0,0,0,2,4
"Bahamas, The",BHS,Male,MAL,St. Lucia,LCA,3,2,1,3,6
"Bahamas, The",BHS,Male,MAL,St. Vincent and the Grenadines,VCT,0,0,0,1,2
"Bahamas, The",BHS,Male,MAL,Suriname,SUR,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,Trinidad and Tobago,TTO,148,65,6,4,6
"Bahamas, The",BHS,Male,MAL,Turks and Caicos Islands,TCA,1,4,10,398,439
"Bahamas, The",BHS,Male,MAL,Uruguay,URY,0,0,0,0,0
"Bahamas, The",BHS,Male,MAL,"Venezuela, RB",VEN,0,0,0,0,5
"Bahamas, The",BHS,Male,MAL,Virgin Islands (U.S.),VIR,2,23,4,7,14
"Bahamas, The",BHS,Male,MAL,"Virgin Islands, British",VGB,0,0,0,4,4
"Bahamas, The",BHS,Total,TOT,Anguilla,AIA,1,2,3,6,10
"Bahamas, The",BHS,Total,TOT,Antigua and Barbuda,ATG,1,2,3,5,1
"Bahamas, The",BHS,Total,TOT,Argentina,ARG,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,Aruba,ABW,7,6,6,3,4
"Bahamas, The",BHS,Total,TOT,"Bahamas, The",BHS,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,Barbados,BRB,30,16,5,57,65
"Bahamas, The",BHS,Total,TOT,Belize,BLZ,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,Bolivia,BOL,0,0,0,6,0
"Bahamas, The",BHS,Total,TOT,Brazil,BRA,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,Cayman Islands,CYM,9,15,53,79,9
"Bahamas, The",BHS,Total,TOT,Chile,CHL,0,0,0,1,0
"Bahamas, The",BHS,Total,TOT,Colombia,COL,0,2,3,5,8
"Bahamas, The",BHS,Total,TOT,Costa Rica,CRI,0,0,5,7,9
"Bahamas, The",BHS,Total,TOT,Cuba,CUB,22,20,11,7,9
"Bahamas, The",BHS,Total,TOT,Dominica,DMA,6,4,1,5,8
"Bahamas, The",BHS,Total,TOT,Dominican Republic,DOM,209,190,158,134,111
"Bahamas, The",BHS,Total,TOT,Ecuador,ECU,0,0,0,0,16
"Bahamas, The",BHS,Total,TOT,El Salvador,SLV,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,Falkland Islands (Malvinas),FLK,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,French Guiana,GUF,0,1,3,7,10
"Bahamas, The",BHS,Total,TOT,Grenada,GRD,15,8,1,17,32
"Bahamas, The",BHS,Total,TOT,Guadeloupe,GLP,3,5,12,27,24
"Bahamas, The",BHS,Total,TOT,Guatemala,GTM,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,Guyana,GUY,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,Haiti,HTI,0,373,472,639,866
"Bahamas, The",BHS,Total,TOT,Honduras,HND,1,0,0,2,1
"Bahamas, The",BHS,Total,TOT,Jamaica,JAM,13,9,7,6,20
"Bahamas, The",BHS,Total,TOT,Martinique,MTQ,0,0,7,0,0
"Bahamas, The",BHS,Total,TOT,Mexico,MEX,5,5,0,1,14
"Bahamas, The",BHS,Total,TOT,Montserrat,MSR,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,Netherlands Antilles,ANT,19,17,15,20,145
"Bahamas, The",BHS,Total,TOT,Nicaragua,NIC,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,Panama,PAN,58,28,12,13,34
"Bahamas, The",BHS,Total,TOT,Paraguay,PRY,0,0,0,0,1
"Bahamas, The",BHS,Total,TOT,Peru,PER,0,0,0,9,8
"Bahamas, The",BHS,Total,TOT,Puerto Rico,PRI,5,13,19,9,180
"Bahamas, The",BHS,Total,TOT,St. Kitts and Nevis,KNA,0,0,0,3,5
"Bahamas, The",BHS,Total,TOT,St. Lucia,LCA,6,4,2,7,12
"Bahamas, The",BHS,Total,TOT,St. Vincent and the Grenadines,VCT,0,0,0,2,4
"Bahamas, The",BHS,Total,TOT,Suriname,SUR,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,Trinidad and Tobago,TTO,305,136,12,8,13
"Bahamas, The",BHS,Total,TOT,Turks and Caicos Islands,TCA,3,7,17,850,940
"Bahamas, The",BHS,Total,TOT,Uruguay,URY,0,0,0,0,0
"Bahamas, The",BHS,Total,TOT,"Venezuela, RB",VEN,0,0,0,0,8
"Bahamas, The",BHS,Total,TOT,Virgin Islands (U.S.),VIR,3,45,8,14,29
"Bahamas, The",BHS,Total,TOT,"Virgin Islands, British",VGB,0,0,1,13,14
Barbados,BRB,Female,FEM,Anguilla,AIA,6,9,13,25,44
Barbados,BRB,Female,FEM,Antigua and Barbuda,ATG,38,51,68,91,69
Barbados,BRB,Female,FEM,Argentina,ARG,3,2,0,16,0
